구분,질문,답변
월세,"제가 9/4일경부터 친구와 자취를 시작했습니다.계약서는 친구의 사촌언니와 친구가 같이 하였고요.친구한테 얼마 전에 계약서를 받게되어 보게되었는데요, 계약서에 월세 납부일은 입주일을 기준으로 일주일 전까지 납부한다고 되어있더라고요.이거, 되는건가요?저희가 12/4일에 나가는 걸로 되어있는데그렇게 되면 계산이 어떻게 되는건가요?",9월 5일 ~ 10월 4일까지의 월세를 늦어도 9월 27일까지는 납부해달라는 말 같은데요?​12월 4일에 나가니까 11월 5일 ~ 12월 4일까지의 월세를 11월 27일까지 납입해달라는 얘기같습니다.
월세,개업중개사 란에상호명의 일치하지 않고 없는 부동산 명을 적으면 이상한가요?임차인으로 입주합니다.계약서를 보니 처음 같아서요 ㅜ,부동산이 중개하는 것이라면 정확한 부동산 정보와 대표자의 서명과 날인이 있어야 합니다
월세,안녕하세요 현재 월세를 살고 있고(2주차)갑작스러운 사정이 생겨 바로 방을 빼야하는 상황입니다월세+관리비포함 선불이라 잔금치루는날 미리 전부 납부 했습니다처음에 계약했던 부동산업체가 원래 퇴거 2달전 미리 말을해야 계약상 문제가 없고 만약 그전에 나가게 된다면 월세 2달치를 선지급하고 끝내야 한다고 말을 했습니다 근데 방금 연락하니 다음 월세자가 들어오기까지 차임+관리비 포함을 계속 지급해야한다는 입장이라 처음상담이랑 다른말을 하고 있는 입장이네요제가 잘못이해한건지 부동산업자가 이상한건지 조금 혼란스러운 상황이네요 자세한 답변기다리겠습니다.,원래 다음세입자 들어올 때 까지 월세랑 내야하는게 맞는거죠..저렇게 안하시면 정말 고마우신 분인거죠..​근데 앞에서 저렇게 약속을 해도 구두 약속이면 효능이 없어서ㅠㅠ
월세,어제 5000/50 월세 계약을 하고계약금 10%를 주고 계약했습니다그런데 계약 해지를 하고 싶은데 해지 시간이 하루 가 지나고 안지나고가 상관없나요??부동산에서는 복비를주연 계약해지와 계약금을 돌려주겠다고 합니다어떤게 맞는건가요??,"하루가 지나고 안 지나고는 의미가 없는 것이고, 파기를 하게 되면 중개수수료 지불과 계약금을 포기해야겠지요.다만 돌려 준다면 좋은 일이지요."
월세,"현재 2년계약인데 3개월후에 딱 1년이 됩니다.월세에서 전세로 이사갈려고하는데부동산중개사 혹은 집주인하고 상의를 해야하는데누구하고 상의를 하는게 좋은지,어떻게 진행하면 좋을지,감이 안잡히네요추가적으로, 계약기간을 변경하게 되면 복비를 지불해야 할집주인인 임대인에게 이야기를 하시고임대인이 지금의 조건 그대로 하신다고 하면 임차인께서는 만기전이므로 새로운 세입자가 맞추어질때 까지임대료와 공과금,중개수수료를 부담하시게 됩니다.전세로 이사가더라도 현재의 집의 퇴거날짜와 전세입주 날짜를 잘 조율해서임대료 발생을 최소한 줄이시기 바랍니다.임대인과 협의가 다 되고나면부동산에서 빨리 날짜를 맞출수있도록 물권을 내어 놓으시고가능하면  한곳에서 조율하면 날짜도 같이 잘 조율될수 있을것입니다.​"
월세,집을 보러갔을때 전 월세 사시는분이 이사를나가고있었습니다 주차에 민감해서 물어봤더니 본인은 주차에 문제없었다고해서 괜찮은가보다하고 부동산에 계약금 10% 입금한후 입주기간을 보름정도 달라고했습니다이사갈집을 몇번 다시가보았는데 제가가 카니발이라 커서 주차가 불편해서 부동산에 주차가불편해서 도저히 못들어갈거같다고하며 계약금반환 신청을했습니다 물론 계약서는 안쓴상태이고요 근데 부동산측에서는 힘들거같다고하네요 그래서 집주인 전화번호를달라하니 그건 안된다고하고요전에 살던사람은 계약만료전에 뺀상태라 그집이 나가기전까지는 살던사람이 월세를 내야하는상태입니다계약금 반환이어려울까요?,계약금을 포기해야 할 것으로 보입니다. 계약을 파기하면 2배를 물어주는 것입니다.
월세,안녕하세요 집주인과 부동산 없이 직접 계약시 뭐뭐 확인해야 하나요 보증금 50에 월세 90만원인데요 직거래라서 집주인분은 부동산 안끼고 그냥 계약서 쓰자고 하는데보증금이 작으니 크게 신경안써도 되나요?그래도 월세가 쎄니 혹시 사기일수도 있으니 거래시 서류 어떤걸 중점적으로 봐야할지특약같은것도 넣어야 하나요?부동산 끼어봤자 해주는게 없더라구요 대필5만원 받고 그냥 도장찍어주는게 다라서그래도 일대일로는 처음이라서 제가 확인해야할 서류나 특약 써야할께 있으면 알려주시면 감사하겠습니다,"구체적인 상황이나 조건을 모르는데 그냥 막연하게 확인해야할 서류나 특약에 대해서 쓰는 것은 어렵습니다. 상황에 따라서 찾아봐야 할 각종 공부가 달라서, 그걸 일일히 나열하기 어렵습니다. 일반적으로 많이 찾아보는 것은 등기부와 각종대장등이 있습니다. 특약은 마음대로 넣는 것이 아니라 임대인과 내용에 대해 협의 하셔야 하고, 민법이나 기타 법령의 위반이나 무효한 약정등이 되지 않도록 써야 합니다. "
월세,개업중개사 란에상호명의 일치하지 않고 없는 부동산 명을 적으면 이상한가요?임차인으로 입주합니다.계약서를 보니 처음 같아서요 ㅜ,부동산이 중개하는 것이라면 정확한 부동산 정보와 대표자의 서명과 날인이 있어야 합니다
월세,부동산공부중입니다. 세입자가 월세 살다가 경제적여건으로 돈안내고 야반도주하면 소개시켜준 공인중개사의 책임도 물을수도 있나요?,그런건 없습니다.월세를 받고 못받고의 문제는 임대인과 임차인사이의 문제이지요.
월세,"오피스텔 월세는 500/45짜리 계약했는데 특약사항에 이런문구가 있어요.""임차인은 위 부동산에 존재하는 선순위 권리(근저당권, 임차권 등)으로 인하여 경매 등이 실행될 경우 임차보증금의 전부 또는 일부를 반환받지 못할 수도 있음을 확인한다.이런내용이 왜들어가냐고 하니까 요즘은 다 들어가는 내용이고 설명해줘야할 의무가 있다며 월세라서 크게 걱정 안하셔도 된다고 그러는데 문구 자체가 문제될경우 돈 안주겠다 이런거 같아서 신경쓰이는데괜찮은걸까요?",들어가지마세요 말도안되는 조항입니다
월세,안녕하세요.현재 월세 세입자인데 계약을 다 못채우고 이사가기로 했습니다.계약기간을 못채워서 집주인이 다른 세입자와 계약한 계약에 대한 복비를 관행상 제가 부담하는건 알겠는데부동산 말로는 복비가 한달 월세라고 합니다(30만원)그래서 부동산 중개수수료 법정 비율이 있지 않냐고 물어보니 그건 세입자한테만 해당되는거고 집주인이 부동산 통해서 계약하는 경우 보통 한달 월세를 복비로 준다는 답변을 얻었습니다.아무리 찾아봐도 그런 부동산 법은 없는거 같은데 이게 맞는건가요? 집주인(할머니)에게 물어보니 집주인도 잘 모르는데 그동안 부동산에 복비로 한달 월세 달라고 해어 달라는 대로 줬었다고 합니다.,아뇨 ; 절대 아닙니다. 복비 기준에 따라서 주셔야 합니다.​
월세,"아이와 함께 발령으로 부동산 월세 계약했습니다처음 계약에 부동산 임대인이 특약으로**임차인의 호실사용 중 벽지와 장판에 오염 및 손상이 발생한 경우 이를 원상회복 또는 변상한다 특약했습니다아파트는. 96년도 노후 아파트 부분 리모델링 및 제가 들어오기 1년전. 벽지한거라고 해서 특약달았습니다도배하는 분께. 새로 도배하는건 확정인데인건비 및. 아이가 훼손한 부분만 벽지 비용 내면되나요??집주인은 전체를 원합니다...저는 훼손된 부분만 원하구요..훼손 부분은 거실 한면, 안방한면. 현관 들어오면서 한면 쭉 입니다~법적으로. 이런 특약이 있으면 제가 다해야하나요??","부동산 아파트 월세 계약서에 특약으로 벽지와 장판의 오염 및 손상에 대한 원상회복 또는 변상이 명시되어 있다면, 해당 특약에 따라 벽지 훼손 비용을 부담해야 할 수 있습니다. 그러나 법적인 상황에 따라 다를 수 있으므로, 정확한 답변을 위해서는 해당 국가의 부동산 법률을 확인하거나 법률 전문가와 상담하는 것이 좋습니다. 벽지 훼손 부분에 대한 비용만 부담하고자 한다면, 이를 상세히 협상하여 계약서에 반영하거나, 계약 당사자들 간의 합의를 이루는 것이 중요합니다."
월세,"궁금한게 부모님 명의 소형아파트에서 월세가 30만원 정도 나오는데요,부동산에 확인해보니 타인 명의 계좌로 이체받고 싶으면 한줄 넣기만 하면 된다고 허더라구요?궁금한 부분이 부모님 명의지만 월세를 내 명의로 받을때 추후에 취득,소득세나 상속 증여에 관한 부분에서 문제가 생길수도 있나요?큰 금액이 아니기도 하고 부모간의 이체는 10년에 5천만원까지 된다고 하더라구요.문제가 없어보이기는 하지만 세금 관련 부분에 호기심이 많아서 여쭈어봅니다!",원칙적으로 모든 사람은 소득이 있으면  신고를 하여야 합니다.그 소득이 불로소득이라면  걱정이 필요하긴 합니다.
월세,가게를 알아보려는데 공실인 가게가 있어서 유리창에 연락처를 남긴 부동산에 전화로 연락을 해보니보증금 3000에 월세150이라고 하더라구요.근데 연락처가 없는 근처 다른 부동산가서 물어보니3000에 월세100을 얘기를 하는데 원래 이렇게부동산마다 월세 가격 차이가 심할수가 있나요??50만원이나 차이가 나는 이유가 궁금합니다,부동산마다 차이가 날 수도 있습니다.100만원 이야기한 부동산에 잘 말씀 하시면 더 낮추는 것도 가능합니다.
월세,1. 보증금 300에 월49 만원 투룸에 살고 있는데 사정이 생겨서 집주인분 한테 말씀드리고 부동산을 통해 방을 내놓아서 조금 있으면 방이 나가는데 집주인이 부동산 한테 복비로 40을 줘야한다고 말하는데 법으로 정해진건 그것보다 훨씬 적은걸로 압니다. 그런데 당장 방이 안나가면 월세 49만원 나가는 제가 손해니까 일단 알겠다고 했는데 복비를 추후에 돌려받을수 있는 방법이 있나요2. 부동산 계약서에 30만원은 월세 19만원은 관리비 이렇게 적어놨던데 신고 가능한가요3. 집이 나가고 12일정도 저희가 월세 낸 날에 포함되는데 일별로 계산해서 돌려받을수 있나요,알겠다고 하신거 자체가 협의가 된 사실이기에 돌려받을순 없을꺼같고요.​계약만료되기전 나가시게된다면 임대인도 편의를 봐드린거구 당연히 중개사 복비 지출이 있으니 ​이야기를 한것으로 보여집니다. ​2. 30만원은 월세19만원은 관리비 어떤 의미인지를 이해 못하겠네요.​3. 일별로 계산해서 돌려받을순 있는데 이것두 나가시기전 협의 하셔야 하겠습니다. 먼저 나갔다고 일별로 정산 받을순 없을꺼에요 계약 만료전 퇴실 하시는거라 원래는 계약대로라면 질문자님이 계약기간을 다 채우셔야 하겠죠.​이게 어디까지나 일반적인 내용을 말씀드린거고 법적으로 진행하면 달라지긴하나 소액이고해서 그냥 잘 협의하시는게 좋아 보입니다.
